1|1
2|125
3|1
4|169
5|1
6|1
7|1
8|1
9|1
10|125
11|1
12|121
13|1
14|150
15|1
16|214
17|1
18|1881
19|19
20|115
21|1
22|188
23|1
24|157
25|1
26|102
27|1
28|144
29|1
30|88
31|1
32|1485
33|1237
34|1
35|1
36|1
37|1
38|1
39|1
40|1
41|1
42|1
43|1
44|1
45|1
46|1
47|1
48|1
49|1
50|1
51|1
52|88
53|1
54|232
55|1
56|97
57|1
58|150
59|1
60|68
61|1
62|22
63|1
64|55
65|1
66|1
67|1
68|1
69|1
70|1
71|1
72|1
73|1
74|1
75|1
76|1
77|1
78|1
79|1
80|1
81|1
82|1
83|1
84|1
85|1
86|1
87|1
88|1
89|1
90|1
91|1
92|1
93|1
94|1
95|1
96|1
97|1
98|1
99|1
100|83
101|1
102|79
103|1
104|141
105|1
106|231
107|1
108|230
109|1
110|172
111|1
112|1193
113|481
114|48
115|1
116|161
117|1
118|178
119|1
120|2
121|1
122|1
123|1
124|1
125|1
126|1
127|1
128|1
129|6
130|1
131|1
132|1
133|1
134|1
135|1
136|2
137|1
138|1
139|1
140|1
141|1
142|1
143|1
144|1
145|1
146|1
147|1
148|1
149|1
150|1
151|1
152|1
153|1
154|1
155|1
156|1
157|1
158|1
159|1
160|1
161|1
162|139
163|1
164|140
165|1
166|112
167|1
168|84
169|1
170|57
171|1
172|95
173|1
174|151
175|1
176|120
177|1
178|185
179|1
180|80
181|1
182|52
183|1
184|212
185|1
186|52
187|1
188|250
189|1
190|69
191|1
192|215
193|1
194|1
195|1
196|1
197|1
198|94
199|1
200|163
201|1
202|1697
203|1382
204|712
205|359
206|1390
207|1701
208|1
209|1
210|1
211|1
212|1
213|1
214|1
215|1
216|1
217|1
218|59
219|1
220|47
221|1
222|126
223|1
224|250
225|1
226|875
227|493
228|22
229|316
230|81
231|1
232|1
233|1
234|1
235|1
236|1
237|1
238|1
239|1
240|1
241|1
242|292
243|110
244|1185
245|1017
246|59
247|1
248|217
249|1
250|1
251|1
252|50
253|1
254|1
255|1
256|19
257|1
258|1
259|1
260|43
261|1
262|1
263|51
264|97
265|1
266|1
267|1
268|1
269|1
270|1
271|1
272|1
273|1
274|1058
275|39
276|77
277|862
278|488
279|836
280|48
281|1
282|136
283|1
284|50
285|1
286|15
287|1
288|1
289|1
290|1
291|1
292|1
293|1
294|1
295|1
296|1
297|1
298|32
299|1
300|106
301|1
302|1
303|1
304|1
305|1
306|9
307|1
308|57
309|1
310|1
311|1
312|1
313|1
314|1
315|1
316|1
317|1
318|61
319|24
320|21
321|1
322|1
323|3
324|14
325|5
326|87
327|1
328|1
329|1
330|1
331|1
332|105
333|1
334|3
335|6
336|239
337|1
338|1
339|1
340|1
341|55
342|1
343|1
344|1
345|5
346|1
347|1
348|1
349|1
350|251
351|152
352|1
353|1
354|1
355|1
356|1
357|1
358|38
359|1
360|71
361|1
362|1639
363|467
364|210
365|1517
366|621
367|1127
368|1
369|1
370|1
371|1
372|1
373|1
374|1
375|1
376|137
377|1
378|118
379|1
380|152
381|1
382|15
383|1
384|1068
385|571
386|2369
387|1268
388|1537
389|412
390|395
391|379
392|1
393|13
394|312
395|696
396|1504
397|465
398|1
399|6
400|22
401|62
402|21
403|7
404|1
405|4
406|1
407|30
408|779
409|1075
410|1
411|1
412|204
413|1
414|89
415|1
416|35
417|1
418|85
419|1
420|41
421|1
422|117
423|1
424|71
425|1
426|23
427|1
428|46
429|1
430|27
431|1
432|52
433|1
434|173
435|1
436|37
437|1
438|56
439|1
440|1
441|1
442|175
443|1
444|75
445|1
446|1
447|1
448|1
449|1
450|54
451|32
452|1
453|1
454|22
455|1
456|15
457|1
458|52
459|1
460|59
461|1
462|1
463|97
464|15
465|119
466|75
467|70
468|15
469|54
470|111
471|38
472|90
473|40
474|44
475|67
476|1
477|4
478|1
479|8
480|1
481|64
482|44
483|1
484|56
485|1
486|57
487|1
488|1
489|1
490|1
491|1
492|1
493|1
494|1
495|1
496|1
497|1
498|1
499|1
500|1
501|1
502|1
503|1
504|1
505|1
506|1
507|1
508|1
509|1
510|138
511|1
512|156
513|1
514|158
515|1
516|181
517|1
518|185
519|1
520|79
521|1
522|69
523|1
524|1
525|1
526|2
527|1
528|1447
529|817
530|260
531|162
532|455
533|128
534|190
535|1393
536|137
537|553
538|133
539|104
540|92
541|1249
542|58
543|87
544|11
545|11
546|44
547|12
548|120
549|1
550|50
551|1
552|61
553|1
554|60
555|1
556|26
557|1
558|12
559|1
560|49
561|1
562|60
563|1
564|32
565|1
566|42
567|1
568|20
569|1
570|22
571|1
572|593
573|317
574|604
575|1762
576|1
577|1
578|191
579|1
580|194
581|1
582|1
583|1
584|1
585|1
586|1
587|1
588|2
589|1
590|1
591|1
592|340
593|2161
594|1
595|1
596|1
597|1
598|1
599|1
600|1
601|1
602|3
603|1
604|1
605|2
606|92
607|1
608|1
609|51
610|1
611|1
612|85
613|1
614|1
615|1
616|1
617|2
618|1
619|1
620|67
621|1
622|42
623|1
624|1
625|1
626|76
627|1
628|68
629|1
630|60
631|1
632|50
633|1
634|50
635|1
636|25
637|1
638|119
639|1
640|35
641|1
642|36
643|1
644|48
645|1
646|73
647|1
648|46
649|1
650|10
651|1
652|82
653|1
654|182
655|1
656|1
657|1
658|1
659|1
660|1
661|1
662|1
663|1
664|58
665|1
666|62
667|1
668|36
669|1
670|96
671|1
672|1587
673|1806
674|1
675|1
676|1
677|1
678|137
679|51
680|163
681|1
682|70
683|1
684|48
685|1
686|29
687|1
688|1
689|1
690|1
691|1
692|475
693|1792
694|1
695|1
696|201
697|1
698|1326
699|379
700|247
701|588
702|208
703|1267
704|185
705|636
706|143
707|994
708|182
709|1260
710|436
711|744
712|1916
713|1318
714|1329
715|20
716|721
717|643
718|1129
719|592
720|163
721|1141
722|51
723|46
724|1
725|1
726|1
727|1
728|62
729|1
730|1
731|1
732|1097
733|2375
734|29
735|10
736|1562
737|1924
738|1941
739|1166
740|61
741|1
742|45
743|1
744|20
745|1
746|74
747|1
748|55
749|1
750|747
751|681
752|1
753|4
754|1
755|1
756|1
757|64
758|9
759|1
760|226
761|292
762|1
763|11
764|438
765|700
766|237
767|803
768|3201
769|871
770|1
771|1
772|2
773|1
774|43
775|1
776|42
777|1
778|1477
779|1060
780|75
781|1
782|1
783|1
784|1
785|61
786|43
787|1
788|1
789|1
790|20
791|4
792|2436
793|486
794|1
795|1
796|1
797|1
798|1
799|1
800|1
801|6
802|57
803|27
804|25
805|30
806|73
807|2
808|50
809|47
810|1
811|1
812|1
813|7
814|751
815|228
816|9
817|1
818|35
819|1
820|1190
821|217
822|1
823|1
824|42
825|21
826|1
827|86
828|1
829|46
830|349
831|1063
832|28
833|1
834|1238
835|1019
836|1463
837|1432
838|499
839|1648
840|319
841|99
842|1426
843|810
844|127
845|53
846|95
847|1
848|925
849|384
850|112
851|1
852|1
853|1
854|28
855|1
856|93
857|1
858|56
859|1
860|26
861|1
862|23
863|1
864|1
865|1
866|29
867|1
868|715
869|232
870|622
871|1071
872|1
873|1
874|946
875|1571
876|798
877|1079
878|1782
879|305
880|96
881|1
882|747
883|723
884|237
885|1
886|153
887|1
888|156
889|1
890|1
891|1
892|1
893|1
894|1
895|1
896|1
897|1
898|185
899|627
900|1032
901|1174
902|1
903|1
904|49
905|57
906|1
907|1
908|85
909|7
910|41
911|62
912|73
913|78
914|1
915|1
916|1
917|1
918|1
919|1
920|1
921|1
922|45
923|45
924|1
925|1
926|55
927|1
928|28
929|8
930|1153
931|521
932|251
933|418
934|1184
935|1780
936|482
937|958
938|1461
939|1262
940|831
941|661
942|1
943|988
944|174
945|1
946|842
947|676
948|18
949|9
950|920
951|1008
952|1
953|4
954|71
955|1
956|292
957|1811
958|79
959|1085
960|873
961|1235
962|1
963|1
964|410
965|1140
966|1752
967|174
968|739
969|2251
970|1
971|35
972|76
973|1
974|60
975|1
976|22
977|20
978|1
979|1
980|621
981|1682
982|3
983|1
984|505
985|2136
986|45
987|1
988|55
989|1
990|1
991|53
992|48
993|1
994|81
995|1
996|66
997|1
998|1
999|2
1000|1114
1001|1064
1002|1
1003|1
1004|62
1005|1
1006|6
1007|6
1008|835
1009|1348
1010|504
1011|667
1012|94
1013|591
1014|1110
1015|352
1016|1915
1017|786
1018|186
1019|321
1020|44
1021|62
1022|1
1023|1
1024|1
1025|94
1026|1
1027|1
1028|1
1029|1
1030|1
1031|1
1032|1
1033|1
1034|2
1035|1
1036|207
1037|361
1038|137
1039|1
1040|57
1041|1
1042|35
1043|1
1044|69
1045|79
1046|137
1047|1
1048|5
1049|1
1050|1
1051|1
1052|52
1053|2
1054|622
1055|212
1056|327
1057|1001
1058|1088
1059|6
1060|753
1061|452
1062|67
1063|211
1064|1028
1065|191
1066|1596
1067|1711
1068|780
1069|345
1070|163
1071|1645
1072|111
1073|2086
1074|164
1075|508
1076|278
1077|698
1078|215
1079|1774
1080|196
1081|937
1082|505
1083|1419
1084|372
1085|46
1086|386
1087|192
1088|268
1089|1163
1090|799
1091|747
1092|246
1093|1203
1094|692
1095|434
1096|1415
1097|1406
1098|1322
1099|1236
1100|15
1101|1
1102|24
1103|1
1104|43
1105|1
1106|66
1107|1
1108|64
1109|1
1110|79
1111|1
1112|60
1113|1
1114|1
1115|1
1116|1
1117|1
1118|1
1119|1
1120|1
1121|1
1122|1
1123|1
1124|1
1125|1
1126|1
1127|1
1128|1
1129|75
1130|44
1131|1
1132|185
1133|1
1134|193
1135|1
1136|225
1137|753
1138|202
1139|1
1140|1
1141|1
1142|1
1143|1
1144|1
1145|2
1146|1
1147|1
1148|28
1149|1
1150|1201
1151|1956
1152|433
1153|712
1154|25
1155|1
1156|52
1157|1
1158|47
1159|1
1160|40
1161|1
1162|1
1163|1
1164|1
1165|55
1166|74
1167|2
1168|1
1169|1
1170|1
1171|7
1172|1
1173|1
1174|77
1175|1
1176|8826
1177|1000
1178|234
1179|933
1180|482
1181|207
1182|1
1183|1
1184|1
1185|2
1186|4
1187|1
1188|1
1189|1
1190|1650
1191|981
1192|1
1193|1
1194|40
1195|1
1196|18
1197|1
1198|102
1199|1
1200|94
1201|1
1202|62
1203|1
1204|1120
1205|1437
1206|2012
1207|1256
